fecha,id_producto,nombre_producto,categoria,cantidad_vendida,precio_venta,costo_unitario,total_venta
2024-06-13,P009,Coca Cola 500ml,Bebidas,13.0,2.5,1.6,32.5
2024-06-13,P016,Chocolate Sublime,Snacks,10.0,1.5,0.9,15.0
2024-06-13,P007,Queso Fresco 250g,Lacteos,2.0,5.0,3.6,10.0
2024-06-13,P025,Pasta Dental Colgate 75ml,Higiene,3.0,4.5,3.1,13.5
2024-06-13,P012,Cerveza Cristal 650ml,Bebidas,10.0,5.0,3.5,50.0
2024-06-13,P018,Chifles 50g,Snacks,4.0,1.5,0.9,6.0
2024-06-13,P013,Energizante Volt 473ml,Bebidas,2.0,3.5,2.4,7.0
2024-06-13,P001,Arroz Costeno 1kg,Alimentos,16.0,3.5,2.5,56.0
2024-06-13,P019,Detergente Ariel 500g,Limpieza,7.0,8.5,6.2,59.5
2024-06-13,P020,Lejia Clorox 1L,Limpieza,12.0,4.0,2.8,48.0
2024-06-13,P006,Yogurt Laive 1L,Lacteos,8.0,7.5,5.5,60.0
2024-06-13,P005,Leche Gloria 400g,Lacteos,8.0,4.5,3.2,36.0
2024-06-13,P008,Mantequilla Laive 100g,Lacteos,2.0,4.2,3.0,8.4
2024-06-13,P015,Papas Lays 42g,Snacks,16.0,2.0,1.3,32.0
2024-06-13,P003,Azucar Rubia 1kg,Alimentos,14.0,3.2,2.3,44.8
2024-06-13,P024,Papel Higienico Elite 4u,Higiene,20.0,5.5,3.8,110.0
2024-06-14,P021,Jabon Bolivar 230g,Limpieza,4.0,2.5,1.6,10.0
2024-06-14,P013,Energizante Volt 473ml,Bebidas,1.0,3.5,2.4,3.5
2024-06-14,P003,Azucar Rubia 1kg,Alimentos,24.0,3.2,2.3,76.8
2024-06-14,P022,Shampoo Pantene 400ml,Higiene,3.0,14.0,10.0,42.0
2024-06-14,P023,Jabon Dove 90g,Higiene,4.0,3.5,2.4,14.0
2024-06-14,P009,Coca Cola 500ml,Bebidas,21.0,2.5,1.6,52.5
2024-06-14,P018,Chifles 50g,Snacks,3.0,1.5,0.9,4.5
2024-06-14,P010,Inca Kola 1.5L,Bebidas,9.0,5.5,3.8,49.5
2024-06-14,P006,Yogurt Laive 1L,Lacteos,5.0,7.5,5.5,37.5
2024-06-14,P002,Aceite Primor 1L,Alimentos,6.0,8.0,6.0,48.0
2024-06-14,P015,Papas Lays 42g,Snacks,15.0,2.0,1.3,30.0
2024-06-14,P008,Mantequilla Laive 100g,Lacteos,3.0,4.2,3.0,12.6
2024-06-15,P017,Galletas Casino 6u,Snacks,3.0,1.8,1.1,5.4
2024-06-15,P001,Arroz Costeno 1kg,Alimentos,34.0,3.5,2.5,119.0
2024-06-15,P019,Detergente Ariel 500g,Limpieza,13.0,8.5,6.2,110.5
2024-06-15,P023,Jabon Dove 90g,Higiene,3.0,3.5,2.4,10.5
2024-06-15,P005,Leche Gloria 400g,Lacteos,27.0,4.5,3.2,121.5
2024-06-15,P009,Coca Cola 500ml,Bebidas,38.0,2.5,1.6,95.0
2024-06-15,P015,Papas Lays 42g,Snacks,19.0,2.0,1.3,38.0
2024-06-15,P010,Inca Kola 1.5L,Bebidas,37.0,5.5,3.8,203.5
2024-06-15,P004,Fideos Don Vittorio 500g,Alimentos,15.0,2.8,1.9,42.0
2024-06-15,P014,Galletas Oreo 12u,Snacks,31.0,2.5,1.7,77.5
2024-06-15,P024,Papel Higienico Elite 4u,Higiene,33.0,5.5,3.8,181.5
2024-06-15,P021,Jabon Bolivar 230g,Limpieza,3.0,2.5,1.6,7.5
2024-06-15,P016,Chocolate Sublime,Snacks,13.0,1.5,0.9,19.5
2024-06-15,P008,Mantequilla Laive 100g,Lacteos,1.0,4.2,3.0,4.2
2024-06-16,P017,Galletas Casino 6u,Snacks,2.0,1.8,1.1,3.6
2024-06-16,P002,Aceite Primor 1L,Alimentos,12.0,8.0,6.0,96.0
2024-06-16,P021,Jabon Bolivar 230g,Limpieza,2.0,2.5,1.6,5.0
2024-06-16,P011,Agua San Luis 625ml,Bebidas,19.0,1.5,0.9,28.5
2024-06-16,P010,Inca Kola 1.5L,Bebidas,12.0,5.5,3.8,66.0
2024-06-16,P015,Papas Lays 42g,Snacks,15.0,2.0,1.3,30.0
2024-06-16,P025,Pasta Dental Colgate 75ml,Higiene,3.0,4.5,3.1,13.5
2024-06-16,P022,Shampoo Pantene 400ml,Higiene,1.0,14.0,10.0,14.0
2024-06-16,P020,Lejia Clorox 1L,Limpieza,10.0,4.0,2.8,40.0
2024-06-16,P006,Yogurt Laive 1L,Lacteos,10.0,7.5,5.5,75.0
2024-06-16,P005,Leche Gloria 400g,Lacteos,31.0,4.5,3.2,139.5
2024-06-16,P018,Chifles 50g,Snacks,2.0,1.5,0.9,3.0
2024-06-16,P004,Fideos Don Vittorio 500g,Alimentos,13.0,2.8,1.9,36.4
2024-06-16,P023,Jabon Dove 90g,Higiene,13.0,3.5,2.4,45.5
2024-06-16,P016,Chocolate Sublime,Snacks,3.0,1.5,0.9,4.5
2024-06-16,P014,Galletas Oreo 12u,Snacks,33.0,2.5,1.7,82.5
2024-06-17,P013,Energizante Volt 473ml,Bebidas,1.0,3.5,2.4,3.5
2024-06-17,P022,Shampoo Pantene 400ml,Higiene,3.0,14.0,10.0,42.0
2024-06-17,P001,Arroz Costeno 1kg,Alimentos,12.0,3.5,2.5,42.0
2024-06-17,P023,Jabon Dove 90g,Higiene,7.0,3.5,2.4,24.5
2024-06-17,P006,Yogurt Laive 1L,Lacteos,3.0,7.5,5.5,22.5
2024-06-17,P014,Galletas Oreo 12u,Snacks,15.0,2.5,1.7,37.5
2024-06-17,P020,Lejia Clorox 1L,Limpieza,3.0,4.0,2.8,12.0
2024-06-17,P018,Chifles 50g,Snacks,2.0,1.5,0.9,3.0
2024-06-17,P009,Coca Cola 500ml,Bebidas,21.0,2.5,1.6,52.5
2024-06-17,P010,Inca Kola 1.5L,Bebidas,18.0,5.5,3.8,99.0
2024-06-18,P019,Detergente Ariel 500g,Limpieza,9.0,8.5,6.2,76.5
2024-06-18,P015,Papas Lays 42g,Snacks,16.0,2.0,1.3,32.0
2024-06-18,P024,Papel Higienico Elite 4u,Higiene,24.0,5.5,3.8,132.0
2024-06-18,P018,Chifles 50g,Snacks,1.0,1.5,0.9,1.5
2024-06-18,P004,Fideos Don Vittorio 500g,Alimentos,12.0,2.8,1.9,33.6
2024-06-18,P014,Galletas Oreo 12u,Snacks,8.0,2.5,1.7,20.0
2024-06-18,P016,Chocolate Sublime,Snacks,10.0,1.5,0.9,15.0
2024-06-18,P017,Galletas Casino 6u,Snacks,3.0,1.8,1.1,5.4
2024-06-18,P001,Arroz Costeno 1kg,Alimentos,24.0,3.5,2.5,84.0
2024-06-18,P013,Energizante Volt 473ml,Bebidas,1.0,3.5,2.4,3.5
2024-06-18,P011,Agua San Luis 625ml,Bebidas,17.0,1.5,0.9,25.5
2024-06-19,P016,Chocolate Sublime,Snacks,3.0,1.5,0.9,4.5
2024-06-19,P025,Pasta Dental Colgate 75ml,Higiene,8.0,4.5,3.1,36.0
2024-06-19,P013,Energizante Volt 473ml,Bebidas,1.0,3.5,2.4,3.5
2024-06-19,P007,Queso Fresco 250g,Lacteos,1.0,5.0,3.6,5.0
2024-06-19,P010,Inca Kola 1.5L,Bebidas,22.0,5.5,3.8,121.0
2024-06-19,P008,Mantequilla Laive 100g,Lacteos,1.0,4.2,3.0,4.2
2024-06-19,P020,Lejia Clorox 1L,Limpieza,7.0,4.0,2.8,28.0
2024-06-19,P014,Galletas Oreo 12u,Snacks,16.0,2.5,1.7,40.0
2024-06-19,P021,Jabon Bolivar 230g,Limpieza,3.0,2.5,1.6,7.5
2024-06-19,P002,Aceite Primor 1L,Alimentos,6.0,8.0,6.0,48.0
2024-06-19,P024,Papel Higienico Elite 4u,Higiene,13.0,5.5,3.8,71.5
2024-06-19,P006,Yogurt Laive 1L,Lacteos,5.0,7.5,5.5,37.5
2024-06-19,P011,Agua San Luis 625ml,Bebidas,23.0,1.5,0.9,34.5
2024-06-19,P019,Detergente Ariel 500g,Limpieza,5.0,8.5,6.2,42.5
2024-06-19,P022,Shampoo Pantene 400ml,Higiene,3.0,14.0,10.0,42.0
2024-06-19,P017,Galletas Casino 6u,Snacks,4.0,1.8,1.1,7.2
2024-06-19,P005,Leche Gloria 400g,Lacteos,9.0,4.5,3.2,40.5
2024-06-19,P015,Papas Lays 42g,Snacks,25.0,2.0,1.3,50.0
2024-06-19,P001,Arroz Costeno 1kg,Alimentos,13.0,3.5,2.5,45.5
2024-06-19,P009,Coca Cola 500ml,Bebidas,8.0,2.5,1.6,20.0
2024-06-20,P015,Papas Lays 42g,Snacks,17.0,2.0,1.3,34.0
2024-06-20,P007,Queso Fresco 250g,Lacteos,1.0,5.0,3.6,5.0
2024-06-20,P013,Energizante Volt 473ml,Bebidas,2.0,3.5,2.4,7.0
2024-06-20,P009,Coca Cola 500ml,Bebidas,14.0,2.5,1.6,35.0
2024-06-20,P025,Pasta Dental Colgate 75ml,Higiene,10.0,4.5,3.1,45.0
2024-06-20,P012,Cerveza Cristal 650ml,Bebidas,5.0,5.0,3.5,25.0
2024-06-20,P016,Chocolate Sublime,Snacks,5.0,1.5,0.9,7.5
2024-06-20,P019,Detergente Ariel 500g,Limpieza,9.0,8.5,6.2,76.5
2024-06-20,P023,Jabon Dove 90g,Higiene,3.0,3.5,2.4,10.5
2024-06-20,P008,Mantequilla Laive 100g,Lacteos,3.0,4.2,3.0,12.6
2024-06-21,P001,Arroz Costeno 1kg,Alimentos,23.0,3.5,2.5,80.5
2024-06-21,P005,Leche Gloria 400g,Lacteos,19.0,4.5,3.2,85.5
2024-06-21,P014,Galletas Oreo 12u,Snacks,10.0,2.5,1.7,25.0
2024-06-21,P021,Jabon Bolivar 230g,Limpieza,2.0,2.5,1.6,5.0
2024-06-21,P009,Coca Cola 500ml,Bebidas,15.0,2.5,1.6,37.5
2024-06-21,P002,Aceite Primor 1L,Alimentos,8.0,8.0,6.0,64.0
2024-06-21,P003,Azucar Rubia 1kg,Alimentos,21.0,3.2,2.3,67.2
2024-06-21,P012,Cerveza Cristal 650ml,Bebidas,6.0,5.0,3.5,30.0
2024-06-21,P020,Lejia Clorox 1L,Limpieza,10.0,4.0,2.8,40.0
2024-06-21,P018,Chifles 50g,Snacks,1.0,1.5,0.9,1.5
2024-06-21,P017,Galletas Casino 6u,Snacks,2.0,1.8,1.1,3.6
2024-06-21,P006,Yogurt Laive 1L,Lacteos,3.0,7.5,5.5,22.5
2024-06-21,P016,Chocolate Sublime,Snacks,5.0,1.5,0.9,7.5
2024-06-21,P023,Jabon Dove 90g,Higiene,7.0,3.5,2.4,24.5
2024-06-21,P015,Papas Lays 42g,Snacks,14.0,2.0,1.3,28.0
2024-06-22,P021,Jabon Bolivar 230g,Limpieza,3.0,2.5,1.6,7.5
2024-06-22,P001,Arroz Costeno 1kg,Alimentos,28.0,3.5,2.5,98.0
2024-06-22,P015,Papas Lays 42g,Snacks,13.0,2.0,1.3,26.0
2024-06-22,P023,Jabon Dove 90g,Higiene,10.0,3.5,2.4,35.0
2024-06-22,P002,Aceite Primor 1L,Alimentos,10.0,8.0,6.0,80.0
2024-06-22,P022,Shampoo Pantene 400ml,Higiene,2.0,14.0,10.0,28.0
2024-06-22,P019,Detergente Ariel 500g,Limpieza,9.0,8.5,6.2,76.5
2024-06-22,P013,Energizante Volt 473ml,Bebidas,3.0,3.5,2.4,10.5
2024-06-22,P020,Lejia Clorox 1L,Limpieza,11.0,4.0,2.8,44.0
2024-06-22,P018,Chifles 50g,Snacks,3.0,1.5,0.9,4.5
2024-06-22,P025,Pasta Dental Colgate 75ml,Higiene,7.0,4.5,3.1,31.5
2024-06-22,P012,Cerveza Cristal 650ml,Bebidas,13.0,5.0,3.5,65.0
2024-06-23,P025,Pasta Dental Colgate 75ml,Higiene,11.0,4.5,3.1,49.5
2024-06-23,P020,Lejia Clorox 1L,Limpieza,11.0,4.0,2.8,44.0
2024-06-23,P013,Energizante Volt 473ml,Bebidas,1.0,3.5,2.4,3.5
2024-06-23,P010,Inca Kola 1.5L,Bebidas,18.0,5.5,3.8,99.0
2024-06-23,P002,Aceite Primor 1L,Alimentos,6.0,8.0,6.0,48.0
2024-06-23,P006,Yogurt Laive 1L,Lacteos,7.0,7.5,5.5,52.5
2024-06-23,P007,Queso Fresco 250g,Lacteos,1.0,5.0,3.6,5.0
2024-06-23,P016,Chocolate Sublime,Snacks,3.0,1.5,0.9,4.5
2024-06-23,P003,Azucar Rubia 1kg,Alimentos,26.0,3.2,2.3,83.2
2024-06-23,P008,Mantequilla Laive 100g,Lacteos,2.0,4.2,3.0,8.4
2024-06-23,P005,Leche Gloria 400g,Lacteos,11.0,4.5,3.2,49.5
2024-06-23,P014,Galletas Oreo 12u,Snacks,24.0,2.5,1.7,60.0
2024-06-23,P018,Chifles 50g,Snacks,2.0,1.5,0.9,3.0
2024-06-23,P015,Papas Lays 42g,Snacks,24.0,2.0,1.3,48.0
2024-06-23,P001,Arroz Costeno 1kg,Alimentos,11.0,3.5,2.5,38.5
2024-06-23,P011,Agua San Luis 625ml,Bebidas,14.0,1.5,0.9,21.0
2024-06-24,P025,Pasta Dental Colgate 75ml,Higiene,5.0,4.5,3.1,22.5
2024-06-24,P006,Yogurt Laive 1L,Lacteos,5.0,7.5,5.5,37.5
2024-06-24,P011,Agua San Luis 625ml,Bebidas,11.0,1.5,0.9,16.5
2024-06-24,P013,Energizante Volt 473ml,Bebidas,4.0,3.5,2.4,14.0
2024-06-24,P005,Leche Gloria 400g,Lacteos,19.0,4.5,3.2,85.5
2024-06-24,P023,Jabon Dove 90g,Higiene,10.0,3.5,2.4,35.0
2024-06-24,P018,Chifles 50g,Snacks,4.0,1.5,0.9,6.0
2024-06-24,P015,Papas Lays 42g,Snacks,14.0,2.0,1.3,28.0
2024-06-24,P022,Shampoo Pantene 400ml,Higiene,1.0,14.0,10.0,14.0
2024-06-24,P001,Arroz Costeno 1kg,Alimentos,24.0,3.5,2.5,84.0
2024-06-25,P005,Leche Gloria 400g,Lacteos,8.0,4.5,3.2,36.0
2024-06-25,P001,Arroz Costeno 1kg,Alimentos,19.0,3.5,2.5,66.5
2024-06-25,P007,Queso Fresco 250g,Lacteos,1.0,5.0,3.6,5.0
2024-06-25,P015,Papas Lays 42g,Snacks,9.0,2.0,1.3,18.0
2024-06-25,P014,Galletas Oreo 12u,Snacks,8.0,2.5,1.7,20.0
2024-06-25,P021,Jabon Bolivar 230g,Limpieza,2.0,2.5,1.6,5.0
2024-06-25,P020,Lejia Clorox 1L,Limpieza,9.0,4.0,2.8,36.0
2024-06-25,P019,Detergente Ariel 500g,Limpieza,9.0,8.5,6.2,76.5
2024-06-25,P006,Yogurt Laive 1L,Lacteos,3.0,7.5,5.5,22.5
2024-06-25,P013,Energizante Volt 473ml,Bebidas,3.0,3.5,2.4,10.5
2024-06-25,P009,Coca Cola 500ml,Bebidas,22.0,2.5,1.6,55.0
2024-06-25,P018,Chifles 50g,Snacks,1.0,1.5,0.9,1.5
2024-06-25,P011,Agua San Luis 625ml,Bebidas,8.0,1.5,0.9,12.0
2024-06-25,P008,Mantequilla Laive 100g,Lacteos,3.0,4.2,3.0,12.6
2024-06-25,P002,Aceite Primor 1L,Alimentos,3.0,8.0,6.0,24.0
2024-06-25,P023,Jabon Dove 90g,Higiene,5.0,3.5,2.4,17.5
2024-06-25,P024,Papel Higienico Elite 4u,Higiene,16.0,5.5,3.8,88.0
2024-06-26,P014,Galletas Oreo 12u,Snacks,19.0,2.5,1.7,47.5
2024-06-26,P010,Inca Kola 1.5L,Bebidas,21.0,5.5,3.8,115.5
2024-06-26,P003,Azucar Rubia 1kg,Alimentos,21.0,3.2,2.3,67.2
2024-06-26,P011,Agua San Luis 625ml,Bebidas,23.0,1.5,0.9,34.5
2024-06-26,P025,Pasta Dental Colgate 75ml,Higiene,5.0,4.5,3.1,22.5
2024-06-26,P012,Cerveza Cristal 650ml,Bebidas,7.0,5.0,3.5,35.0
2024-06-26,P013,Energizante Volt 473ml,Bebidas,4.0,3.5,2.4,14.0
2024-06-26,P006,Yogurt Laive 1L,Lacteos,5.0,7.5,5.5,37.5
2024-06-26,P020,Lejia Clorox 1L,Limpieza,3.0,4.0,2.8,12.0
2024-06-26,P002,Aceite Primor 1L,Alimentos,7.0,8.0,6.0,56.0
2024-06-26,P024,Papel Higienico Elite 4u,Higiene,23.0,5.5,3.8,126.5
2024-06-26,P007,Queso Fresco 250g,Lacteos,3.0,5.0,3.6,15.0
2024-06-26,P001,Arroz Costeno 1kg,Alimentos,13.0,3.5,2.5,45.5
2024-06-26,P004,Fideos Don Vittorio 500g,Alimentos,19.0,2.8,1.9,53.2
2024-06-26,P019,Detergente Ariel 500g,Limpieza,10.0,8.5,6.2,85.0
2024-06-26,P018,Chifles 50g,Snacks,3.0,1.5,0.9,4.5
2024-06-26,P023,Jabon Dove 90g,Higiene,8.0,3.5,2.4,28.0
2024-06-27,P014,Galletas Oreo 12u,Snacks,20.0,2.5,1.7,50.0
2024-06-27,P020,Lejia Clorox 1L,Limpieza,9.0,4.0,2.8,36.0
2024-06-27,P008,Mantequilla Laive 100g,Lacteos,1.0,4.2,3.0,4.2
2024-06-27,P015,Papas Lays 42g,Snacks,9.0,2.0,1.3,18.0
2024-06-27,P025,Pasta Dental Colgate 75ml,Higiene,8.0,4.5,3.1,36.0
2024-06-27,P022,Shampoo Pantene 400ml,Higiene,4.0,14.0,10.0,56.0
2024-06-27,P007,Queso Fresco 250g,Lacteos,2.0,5.0,3.6,10.0
2024-06-27,P001,Arroz Costeno 1kg,Alimentos,16.0,3.5,2.5,56.0
2024-06-27,P003,Azucar Rubia 1kg,Alimentos,23.0,3.2,2.3,73.6
2024-06-27,P012,Cerveza Cristal 650ml,Bebidas,10.0,5.0,3.5,50.0
2024-06-28,P025,Pasta Dental Colgate 75ml,Higiene,8.0,4.5,3.1,36.0
2024-06-28,P019,Detergente Ariel 500g,Limpieza,8.0,8.5,6.2,68.0
2024-06-28,P013,Energizante Volt 473ml,Bebidas,4.0,3.5,2.4,14.0
2024-06-28,P015,Papas Lays 42g,Snacks,21.0,2.0,1.3,42.0
2024-06-28,P016,Chocolate Sublime,Snacks,6.0,1.5,0.9,9.0
2024-06-28,P009,Coca Cola 500ml,Bebidas,14.0,2.5,1.6,35.0
2024-06-28,P011,Agua San Luis 625ml,Bebidas,13.0,1.5,0.9,19.5
2024-06-28,P007,Queso Fresco 250g,Lacteos,1.0,5.0,3.6,5.0
2024-06-28,P008,Mantequilla Laive 100g,Lacteos,1.0,4.2,3.0,4.2
2024-06-28,P018,Chifles 50g,Snacks,1.0,1.5,0.9,1.5
2024-06-28,P020,Lejia Clorox 1L,Limpieza,10.0,4.0,2.8,40.0
2024-06-29,P002,Aceite Primor 1L,Alimentos,13.0,8.0,6.0,104.0
2024-06-29,P001,Arroz Costeno 1kg,Alimentos,32.0,3.5,2.5,112.0
2024-06-29,P006,Yogurt Laive 1L,Lacteos,6.0,7.5,5.5,45.0
2024-06-29,P025,Pasta Dental Colgate 75ml,Higiene,3.0,4.5,3.1,13.5
2024-06-29,P020,Lejia Clorox 1L,Limpieza,6.0,4.0,2.8,24.0
2024-06-29,P010,Inca Kola 1.5L,Bebidas,18.0,5.5,3.8,99.0
2024-06-29,P005,Leche Gloria 400g,Lacteos,12.0,4.5,3.2,54.0
2024-06-29,P011,Agua San Luis 625ml,Bebidas,15.0,1.5,0.9,22.5
2024-06-29,P008,Mantequilla Laive 100g,Lacteos,1.0,4.2,3.0,4.2
2024-06-29,P021,Jabon Bolivar 230g,Limpieza,1.0,2.5,1.6,2.5
2024-06-29,P018,Chifles 50g,Snacks,3.0,1.5,0.9,4.5
2024-06-29,P024,Papel Higienico Elite 4u,Higiene,21.0,5.5,3.8,115.5
2024-06-30,P023,Jabon Dove 90g,Higiene,10.0,3.5,2.4,35.0
2024-06-30,P015,Papas Lays 42g,Snacks,28.0,2.0,1.3,56.0
2024-06-30,P001,Arroz Costeno 1kg,Alimentos,13.0,3.5,2.5,45.5
2024-06-30,P021,Jabon Bolivar 230g,Limpieza,6.0,2.5,1.6,15.0
2024-06-30,P016,Chocolate Sublime,Snacks,3.0,1.5,0.9,4.5
2024-06-30,P002,Aceite Primor 1L,Alimentos,3.0,8.0,6.0,24.0
2024-06-30,P017,Galletas Casino 6u,Snacks,3.0,1.8,1.1,5.4
2024-06-30,P024,Papel Higienico Elite 4u,Higiene,13.0,5.5,3.8,71.5
2024-06-30,P014,Galletas Oreo 12u,Snacks,21.0,2.5,1.7,52.5
2024-06-30,P013,Energizante Volt 473ml,Bebidas,1.0,3.5,2.4,3.5
2024-06-30,P010,Inca Kola 1.5L,Bebidas,32.0,5.5,3.8,176.0
2024-07-01,P010,Inca Kola 1.5L,Bebidas,24.0,5.5,3.8,132.0
2024-07-01,P025,Pasta Dental Colgate 75ml,Higiene,7.0,4.5,3.1,31.5
2024-07-01,P008,Mantequilla Laive 100g,Lacteos,3.0,4.2,3.0,12.6
2024-07-01,P024,Papel Higienico Elite 4u,Higiene,12.0,5.5,3.8,66.0
2024-07-01,P015,Papas Lays 42g,Snacks,10.0,2.0,1.3,20.0
2024-07-01,P013,Energizante Volt 473ml,Bebidas,4.0,3.5,2.4,14.0
2024-07-01,P012,Cerveza Cristal 650ml,Bebidas,5.0,5.0,3.5,25.0
2024-07-01,P023,Jabon Dove 90g,Higiene,5.0,3.5,2.4,17.5
2024-07-01,P004,Fideos Don Vittorio 500g,Alimentos,17.0,2.8,1.9,47.6
2024-07-01,P007,Queso Fresco 250g,Lacteos,1.0,5.0,3.6,5.0
2024-07-01,P019,Detergente Ariel 500g,Limpieza,7.0,8.5,6.2,59.5
2024-07-01,P021,Jabon Bolivar 230g,Limpieza,3.0,2.5,1.6,7.5
2024-07-01,P016,Chocolate Sublime,Snacks,6.0,1.5,0.9,9.0
2024-07-01,P011,Agua San Luis 625ml,Bebidas,24.0,1.5,0.9,36.0
2024-07-01,P009,Coca Cola 500ml,Bebidas,16.0,2.5,1.6,40.0
2024-07-01,P017,Galletas Casino 6u,Snacks,1.0,1.8,1.1,1.8
2024-07-02,P022,Shampoo Pantene 400ml,Higiene,4.0,14.0,10.0,56.0
2024-07-02,P015,Papas Lays 42g,Snacks,20.0,2.0,1.3,40.0
2024-07-02,P010,Inca Kola 1.5L,Bebidas,16.0,5.5,3.8,88.0
2024-07-02,P013,Energizante Volt 473ml,Bebidas,3.0,3.5,2.4,10.5
2024-07-02,P012,Cerveza Cristal 650ml,Bebidas,9.0,5.0,3.5,45.0
2024-07-02,P019,Detergente Ariel 500g,Limpieza,3.0,8.5,6.2,25.5
2024-07-02,P023,Jabon Dove 90g,Higiene,6.0,3.5,2.4,21.0
2024-07-02,P007,Queso Fresco 250g,Lacteos,3.0,5.0,3.6,15.0
2024-07-02,P024,Papel Higienico Elite 4u,Higiene,8.0,5.5,3.8,44.0
2024-07-02,P009,Coca Cola 500ml,Bebidas,22.0,2.5,1.6,55.0
2024-07-03,P025,Pasta Dental Colgate 75ml,Higiene,10.0,4.5,3.1,45.0
2024-07-03,P009,Coca Cola 500ml,Bebidas,18.0,2.5,1.6,45.0
2024-07-03,P016,Chocolate Sublime,Snacks,7.0,1.5,0.9,10.5
2024-07-03,P018,Chifles 50g,Snacks,3.0,1.5,0.9,4.5
2024-07-03,P013,Energizante Volt 473ml,Bebidas,1.0,3.5,2.4,3.5
2024-07-03,P020,Lejia Clorox 1L,Limpieza,7.0,4.0,2.8,28.0
2024-07-03,P006,Yogurt Laive 1L,Lacteos,8.0,7.5,5.5,60.0
2024-07-03,P007,Queso Fresco 250g,Lacteos,1.0,5.0,3.6,5.0
2024-07-03,P012,Cerveza Cristal 650ml,Bebidas,3.0,5.0,3.5,15.0
2024-07-03,P003,Azucar Rubia 1kg,Alimentos,16.0,3.2,2.3,51.2
2024-07-03,P002,Aceite Primor 1L,Alimentos,3.0,8.0,6.0,24.0
2024-07-03,P010,Inca Kola 1.5L,Bebidas,16.0,5.5,3.8,88.0
2024-07-03,P005,Leche Gloria 400g,Lacteos,12.0,4.5,3.2,54.0
2024-07-03,P023,Jabon Dove 90g,Higiene,10.0,3.5,2.4,35.0
2024-07-03,P017,Galletas Casino 6u,Snacks,2.0,1.8,1.1,3.6
2024-07-03,P015,Papas Lays 42g,Snacks,16.0,2.0,1.3,32.0
2024-07-04,P020,Lejia Clorox 1L,Limpieza,9.0,4.0,2.8,36.0
2024-07-04,P010,Inca Kola 1.5L,Bebidas,21.0,5.5,3.8,115.5
2024-07-04,P012,Cerveza Cristal 650ml,Bebidas,9.0,5.0,3.5,45.0
2024-07-04,P003,Azucar Rubia 1kg,Alimentos,20.0,3.2,2.3,64.0
2024-07-04,P024,Papel Higienico Elite 4u,Higiene,12.0,5.5,3.8,66.0
2024-07-04,P014,Galletas Oreo 12u,Snacks,24.0,2.5,1.7,60.0
2024-07-04,P005,Leche Gloria 400g,Lacteos,20.0,4.5,3.2,90.0
2024-07-04,P002,Aceite Primor 1L,Alimentos,8.0,8.0,6.0,64.0
2024-07-04,P018,Chifles 50g,Snacks,4.0,1.5,0.9,6.0
2024-07-04,P021,Jabon Bolivar 230g,Limpieza,2.0,2.5,1.6,5.0
2024-07-04,P019,Detergente Ariel 500g,Limpieza,3.0,8.5,6.2,25.5
2024-07-04,P011,Agua San Luis 625ml,Bebidas,12.0,1.5,0.9,18.0
2024-07-04,P001,Arroz Costeno 1kg,Alimentos,15.0,3.5,2.5,52.5
2024-07-04,P022,Shampoo Pantene 400ml,Higiene,3.0,14.0,10.0,42.0
2024-07-05,P002,Aceite Primor 1L,Alimentos,3.0,8.0,6.0,24.0
2024-07-05,P011,Agua San Luis 625ml,Bebidas,10.0,1.5,0.9,15.0
2024-07-05,P021,Jabon Bolivar 230g,Limpieza,1.0,2.5,1.6,2.5
2024-07-05,P024,Papel Higienico Elite 4u,Higiene,18.0,5.5,3.8,99.0
2024-07-05,P014,Galletas Oreo 12u,Snacks,10.0,2.5,1.7,25.0
2024-07-05,P003,Azucar Rubia 1kg,Alimentos,22.0,3.2,2.3,70.4
2024-07-05,P013,Energizante Volt 473ml,Bebidas,4.0,3.5,2.4,14.0
2024-07-05,P023,Jabon Dove 90g,Higiene,10.0,3.5,2.4,35.0
2024-07-05,P022,Shampoo Pantene 400ml,Higiene,1.0,14.0,10.0,14.0
2024-07-05,P015,Papas Lays 42g,Snacks,12.0,2.0,1.3,24.0
2024-07-05,P004,Fideos Don Vittorio 500g,Alimentos,21.0,2.8,1.9,58.8
2024-07-05,P007,Queso Fresco 250g,Lacteos,2.0,5.0,3.6,10.0
2024-07-05,P017,Galletas Casino 6u,Snacks,2.0,1.8,1.1,3.6
2024-07-05,P010,Inca Kola 1.5L,Bebidas,10.0,5.5,3.8,55.0
2024-07-05,P016,Chocolate Sublime,Snacks,8.0,1.5,0.9,12.0
2024-07-05,P001,Arroz Costeno 1kg,Alimentos,9.0,3.5,2.5,31.5
2024-07-06,P016,Chocolate Sublime,Snacks,11.0,1.5,0.9,16.5
2024-07-06,P015,Papas Lays 42g,Snacks,11.0,2.0,1.3,22.0
2024-07-06,P008,Mantequilla Laive 100g,Lacteos,2.0,4.2,3.0,8.4
2024-07-06,P003,Azucar Rubia 1kg,Alimentos,23.0,3.2,2.3,73.6
2024-07-06,P014,Galletas Oreo 12u,Snacks,14.0,2.5,1.7,35.0
2024-07-06,P001,Arroz Costeno 1kg,Alimentos,18.0,3.5,2.5,63.0
2024-07-06,P010,Inca Kola 1.5L,Bebidas,13.0,5.5,3.8,71.5
2024-07-06,P019,Detergente Ariel 500g,Limpieza,7.0,8.5,6.2,59.5
